COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,
116,3746.67,4691.79,4572.82,4349.23,3891.79,4393.85,4057.44,4405.64,4226.15,4166.67,4666.15,4064.1,4067.18,3654.87,1617,1585,87.426,0,0,0,0,
117,3752.82,4691.79,4566.67,4376.92,3894.87,4406.67,4048.21,4388.72,4206.15,4149.23,4643.59,4067.69,4068.21,3675.9,1616,1597,87.434,0,0,0,0,
118,3765.13,4697.95,4556.92,4421.54,3885.64,4390.77,4036.41,4390.26,4225.64,4150.26,4630.26,4089.23,4076.92,3724.1,1616,1607,87.441,0,0,0,0,
119,3772.31,4686.15,4536.92,4435.9,3850.26,4363.08,4037.44,4393.85,4241.03,4156.92,4608.21,4101.54,4056.41,3762.56,1616,1611,87.449,0,0,0,0,
120,3796.41,4698.97,4542.56,4436.41,3858.97,4373.33,4056.41,4410.77,4287.18,4189.74,4616.41,4127.18,4056.41,3803.08,1616,1610,87.457,0,0,0,0,
121,3812.82,4721.03,4555.9,4465.13,3888.21,4393.33,4064.62,4421.03,4298.46,4217.95,4617.44,4146.15,4091.79,3820,1618,1603,87.465,0,0,0,0,
122,3782.05,4689.74,4537.95,4478.46,3846.67,4382.56,4044.62,4392.82,4233.33,4169.23,4561.54,4114.87,4085.13,3773.33,1618,1595,87.473,0,0,0,0,
123,3758.46,4631.79,4542.05,4466.67,3804.62,4364.62,4031.28,4381.54,4221.54,4111.28,4532.82,4089.23,4033.85,3725.64,1618,1588,87.48,0,0,0,0,
124,3767.69,4639.49,4571.79,4426.67,3832.82,4373.85,4044.62,4411.28,4274.36,4130.26,4574.36,4107.18,4002.05,3720,1616,1586,87.488,0,0,0,0,
125,3760,4698.97,4567.69,4369.23,3859.49,4393.33,4048.72,4421.03,4281.03,4154.87,4581.03,4117.44,4004.1,3708.21,1619,1575,87.496,0,0,0,0,
126,3746.15,4726.67,4552.31,4370.77,3837.44,4382.56,4034.87,4401.54,4250.26,4117.95,4540,4103.59,4041.03,3681.54,1618,1571,87.504,0,0,0,0,
127,3750.77,4649.23,4559.49,4376.41,3796.92,4353.85,4025.13,4392.82,4257.44,4077.95,4571.79,4101.03,4017.44,3677.95,1618,1575,87.512,0,0,0,0,
128,3768.21,4603.08,4576.92,4324.62,3806.15,4358.46,4040.51,4408.72,4294.36,4102.56,4665.13,4123.59,3956.41,3688.72,1618,1589,87.52,0,0,0,0,
0,3795.9,4724.1,4594.36,4311.79,3874.87,4390.26,4070.26,4428.21,4312.82,4156.41,4714.87,4141.54,4040.51,3680,1619,1608,87.527,0,0,0,0,
1,3801.54,4813.33,4589.23,4322.56,3907.18,4396.41,4070.77,4425.64,4307.18,4181.03,4764.1,4126.67,4178.46,3637.44,1618,1615,87.535,0,0,0,0,
2,3771.28,4768.21,4563.08,4253.33,3882.56,4388.72,4052.82,4410.77,4294.36,4187.69,4865.64,4098.97,4214.36,3571.79,1616,1613,87.543,0,0,0,0,
3,3760,4758.46,4568.72,4220,3888.72,4397.44,4056.92,4409.74,4284.62,4183.59,4966.15,4097.95,4250.77,3522.05,1617,1605,87.551,0,0,0,0,
4,3751.28,4751.79,4586.15,4248.72,3871.79,4385.13,4048.21,4405.13,4276.92,4126.15,5024.62,4098.97,4266.67,3481.54,1615,1595,87.559,0,0,0,0,
5,3712.31,4649.74,4589.74,4200,3804.1,4359.49,4024.1,4396.41,4288.72,4084.1,5048.72,4080,4172.82,3430.77,1615,1588,87.567,0,0,0,0,
6,3714.87,4634.36,4621.03,4168.21,3825.64,4378.97,4047.69,4418.97,4308.21,4145.64,5071.28,4078.46,4171.79,3396.41,1615,1585,87.575,0,0,0,0,
7,3747.69,4732.82,4649.74,4205.64,3903.08,4403.08,4080.51,4438.97,4308.21,4201.03,5095.9,4085.64,4271.79,3382.56,1616,1586,87.582,0,0,0,0,
8,3744.62,4751.28,4637.44,4192.31,3909.23,4376.92,4066.67,4432.82,4320,4190.77,5095.9,4081.54,4262.56,3376.41,1615,1591,87.59,0,0,0,0,
9,3731.79,4710.77,4616.41,4153.33,3884.1,4370.77,4053.33,4427.69,4335.9,4187.69,5083.59,4075.9,4216.92,3380.51,1617,1601,87.598,0,0,0,0,
10,3751.79,4707.69,4622.56,4177.44,3902.56,4403.59,4067.18,4437.95,4337.44,4205.64,5110.26,4092.31,4241.03,3406.15,1617,1601,87.606,0,0,0,0,
11,3777.95,4732.82,4636.41,4202.05,3922.05,4396.92,4070.26,4449.74,4347.18,4232.82,5147.18,4116.92,4271.28,3429.23,1617,1599,87.613,0,0,0,0,
12,3771.28,4721.03,4626.15,4162.56,3901.03,4370.77,4052.82,4432.31,4342.05,4232.82,5134.36,4110.77,4261.03,3418.46,1617,1597,87.621,0,0,0,0,
13,3754.36,4692.31,4616.41,4127.18,3893.85,4374.87,4047.69,4412.31,4315.38,4202.56,5106.15,4090.77,4241.54,3392.31,1617,1595,87.629,0,0,0,0,
14,3752.31,4686.15,4625.13,4123.59,3910.77,4380.51,4059.49,4420,4296.41,4196.41,5108.21,4090.77,4228.21,3381.03,1618,1596,87.637,0,0,0,0,
15,3761.54,4687.18,4634.36,4124.1,3914.36,4375.9,4065.13,4429.23,4304.1,4213.33,5110.26,4101.03,4226.15,3384.1,1620,1594,87.645,0,0,0,0,
16,3749.23,4670.26,4621.03,4096.92,3895.9,4377.95,4053.85,4414.87,4318.97,4205.13,5072.31,4087.69,4218.46,3374.87,1619,1588,87.653,0,0,0,0,
17,3733.85,4657.44,4606.67,4061.54,3880,4371.79,4046.67,4403.59,4300.51,4181.03,5033.85,4071.79,4198.97,3366.67,1621,1582,87.66,0,0,0,0,
18,3746.67,4673.85,4611.28,4058.46,3884.62,4368.72,4062.05,4420.51,4294.87,4191.79,5031.28,4086.15,4190.77,3390.77,1621,1573,87.668,0,0,0,0,
19,3753.33,4683.59,4611.28,4058.46,3887.18,4385.13,4071.79,4435.38,4328.21,4223.08,5020.51,4096.92,4186.15,3414.87,1623,1575,87.676,0,0,0,0,
20,3746.67,4684.62,4604.62,4060.51,3882.56,4378.97,4057.44,4426.67,4324.62,4226.15,4989.74,4089.74,4186.67,3418.46,1624,1585,87.685,0,0,0,0,
21,3750.77,4691.79,4600.51,4076.41,3876.92,4353.33,4047.69,4415.9,4285.13,4198.97,4966.15,4086.67,4182.56,3425.13,1622,1602,87.692,0,0,0,0,
22,3756.41,4691.79,4592.31,4091.28,3873.85,4356.92,4054.36,4419.49,4303.08,4195.38,4947.69,4093.85,4164.1,3450.26,1622,1616,87.706,0,0,0,0,
23,3752.82,4679.49,4575.38,4110.26,3868.21,4371.28,4049.74,4415.38,4321.54,4209.23,4913.85,4097.44,4140.51,3483.59,1620,1621,87.707,0,0,0,0,
24,3756.92,4679.49,4564.1,4156.41,3865.13,4359.49,4036.92,4398.97,4283.08,4199.49,4862.05,4102.56,4132.31,3525.13,1620,1615,87.715,0,0,0,0,
25,3772.31,4686.15,4569.23,4221.03,3867.18,4344.62,4042.05,4406.15,4299.49,4215.9,4810.77,4119.49,4142.05,3571.79,1617,1606,87.723,0,0,0,0,
26,3774.87,4668.72,4571.79,4274.87,3848.72,4351.79,4049.74,4420,4345.64,4250.77,4765.64,4130.26,4130.26,3603.08,1617,1597,87.731,0,0,0,0,
27,3761.54,4654.87,4562.56,4304.62,3838.97,4357.95,4037.44,4407.18,4310.26,4229.74,4702.05,4115.9,4104.1,3606.15,1616,1590,87.739,0,0,0,0,
28,3747.69,4647.18,4553.85,4326.67,3834.87,4345.64,4022.56,4384.62,4249.74,4181.03,4635.38,4097.44,4087.69,3598.46,1615,1585,87.746,0,0,0,0,
29,3738.46,4622.05,4550.77,4353.33,3802.56,4323.08,4014.36,4383.59,4255.38,4170.77,4613.85,4096.92,4063.08,3608.72,1614,1582,87.754,0,0,0,0,
30,3740,4615.38,4542.05,4378.46,3796.41,4324.62,4017.95,4401.03,4298.46,4201.03,4595.9,4106.15,4048.72,3634.36,1615,1586,87.762,0,0,0,0,
31,3747.69,4632.82,4518.46,4401.03,3826.15,4351.28,4028.21,4402.56,4299.49,4209.74,4558.46,4109.74,4067.69,3661.54,1617,1588,87.77,0,0,0,0,
32,3755.38,4644.1,4501.54,4413.85,3829.23,4350.77,4026.15,4387.69,4275.9,4186.67,4558.46,4120,4068.21,3698.46,1617,1594,87.778,0,0,0,0,
33,3732.82,4593.33,4481.54,4386.67,3766.67,4307.69,4000,4361.54,4254.36,4146.67,4534.36,4104.62,4007.18,3697.95,1619,1599,87.786,0,0,0,0,
34,3702.56,4532.82,4461.03,4356.41,3718.46,4302.05,3996.41,4349.23,4243.08,4125.64,4455.38,4068.72,3993.85,3656.41,1619,1601,87.793,0,0,0,0,
35,3745.13,4595.38,4488.72,4387.69,3768.72,4351.79,4039.49,4396.41,4286.67,4170.26,4482.05,4103.08,4071.79,3685.64,1620,1603,87.801,0,0,0,0,
36,3790.77,4651.79,4525.64,4399.49,3806.67,4348.72,4043.08,4418.97,4318.46,4187.18,4569.74,4163.08,4055.9,3747.18,1620,1599,87.809,0,0,0,0,
37,3743.08,4546.67,4517.95,4321.54,3740,4296.92,3997.95,4366.15,4259.49,4141.03,4494.87,4125.64,3963.08,3692.31,1619,1595,87.817,0,0,0,0,
38,3706.67,4480,4518.46,4265.13,3704.62,4303.59,3997.44,4353.33,4227.18,4100.51,4427.69,4085.64,3989.74,3625.13,1618,1589,87.825,0,0,0,0,
39,3763.59,4615.9,4565.64,4310.26,3798.46,4357.95,4045.64,4419.49,4310.77,4104.1,4548.72,4157.44,4070.77,3687.69,1619,1575,87.832,0,0,0,0,
40,3784.62,4717.95,4586.67,4291.28,3850.26,4363.08,4055.9,4433.33,4343.59,4136.92,4581.03,4181.54,4067.69,3704.1,1619,1568,87.84,0,0,0,0,
41,3703.08,4609.74,4537.95,4132.31,3764.1,4315.38,4008.72,4364.1,4260,4139.49,4460.51,4074.36,4052.31,3564.62,1618,1574,87.848,0,0,0,0,
42,3682.05,4572.31,4519.49,4080.51,3748.21,4320.51,4001.54,4358.46,4256.41,4125.64,4542.05,4049.23,4102.05,3511.79,1620,1591,87.856,0,0,0,0,
43,3756.92,4691.79,4573.85,4174.87,3842.05,4377.95,4049.74,4422.56,4336.41,4121.03,4784.1,4152.31,4102.56,3614.36,1618,1611,87.864,0,0,0,0,
44,3773.33,4701.54,4605.13,4183.59,3867.69,4382.05,4067.18,4437.44,4342.56,4134.87,4838.46,4174.87,4076.41,3629.74,1617,1621,87.871,0,0,0,0,
45,3718.46,4621.54,4567.18,4095.9,3841.54,4354.36,4051.79,4405.13,4304.62,4172.31,4781.03,4096.41,4170.26,3518.97,1615,1619,87.879,0,0,0,0,
46,3715.9,4661.54,4551.28,4093.85,3882.56,4371.28,4064.1,4413.33,4319.49,4218.46,4852.31,4079.49,4306.15,3478.46,1615,1611,87.887,0,0,0,0,
47,3732.82,4674.36,4574.87,4146.67,3884.62,4374.36,4064.62,4425.13,4337.44,4200,4934.36,4104.1,4291.28,3489.74,1613,1598,87.895,0,0,0,0,
48,3689.23,4556.41,4574.36,4104.62,3791.28,4335.38,4029.74,4392.31,4309.23,4120.51,4918.46,4073.85,4200.51,3423.08,1614,1589,87.903,0,0,0,0,
49,3667.18,4550.26,4585.13,4030.77,3780.51,4335.38,4031.79,4395.9,4300.51,4116.92,4929.23,4052.31,4209.74,3364.1,1614,1583,87.911,0,0,0,0,
50,3696.92,4632.82,4622.56,4042.05,3861.03,4366.67,4055.9,4430.26,4326.15,4170.26,4969.23,4078.46,4255.38,3381.54,1615,1585,87.918,0,0,0,0,
51,3710.26,4625.64,4635.38,4095.38,3888.72,4376.41,4051.79,4418.97,4332.31,4178.97,4953.33,4088.21,4258.46,3397.95,1616,1591,87.926,0,0,0,0,
52,3701.54,4579.49,4614.87,4092.82,3845.13,4359.49,4034.36,4385.64,4292.31,4146.67,4940.51,4074.87,4243.08,3400,1616,1601,87.934,0,0,0,0,
53,3714.87,4571.28,4609.74,4049.23,3825.13,4335.9,4034.36,4402.05,4289.23,4158.46,4989.23,4093.33,4257.44,3438.97,1618,1606,87.942,0,0,0,0,
54,3744.1,4595.38,4624.62,4025.13,3862.05,4340,4051.28,4437.95,4346.15,4228.21,5020,4127.18,4293.33,3478.97,1617,1607,87.95,0,0,0,0,
55,3735.9,4604.62,4616.41,4018.97,3875.38,4357.95,4049.23,4419.49,4341.03,4225.64,4981.03,4109.23,4264.62,3455.9,1620,1604,87.958,0,0,0,0,
56,3709.74,4598.46,4594.87,4022.56,3865.64,4360,4039.49,4396.41,4296.41,4167.69,4949.23,4073.85,4215.9,3413.85,1619,1598,87.965,0,0,0,0,
57,3709.74,4593.33,4594.36,4012.82,3877.44,4354.36,4045.64,4411.79,4321.03,4183.08,4962.05,4072.31,4227.69,3395.38,1618,1594,87.973,0,0,0,0,
58,3714.36,4579.49,4607.18,3985.64,3878.97,4353.33,4044.62,4416.92,4354.36,4217.95,4968.21,4075.38,4232.31,3377.95,1618,1593,87.981,0,0,0,0,
59,3703.59,4566.15,4609.23,3971.79,3859.49,4352.31,4034.36,4399.49,4328.21,4189.23,4934.87,4060,4198.46,3354.87,1617,1595,87.989,0,0,0,0,
60,3701.54,4570.77,4604.1,3970.77,3867.69,4347.69,4033.85,4393.85,4314.87,4173.33,4916.92,4054.87,4191.28,3354.36,1616,1591,87.997,0,0,0,0,
61,3707.69,4573.85,4603.59,3958.97,3883.59,4339.49,4033.33,4397.95,4333.85,4189.74,4923.08,4067.18,4194.36,3375.38,1617,1586,88.004,0,0,0,0,
62,3707.18,4567.18,4606.67,3939.49,3869.74,4335.38,4027.69,4396.92,4330.77,4179.49,4906.15,4073.33,4182.56,3391.79,1619,1578,88.012,0,0,0,0,
63,3712.31,4571.28,4606.67,3936.92,3856.92,4335.38,4028.21,4384.62,4301.03,4158.46,4872.82,4074.87,4184.62,3406.15,1619,1579,88.02,0,0,0,0,
64,3723.08,4581.03,4605.13,3938.46,3870.26,4333.33,4020.51,4367.18,4277.95,4158.46,4848.21,4073.33,4184.62,3422.05,1621,1599,88.028,0,0,0,0,
65,3723.08,4584.1,4603.59,3922.05,3889.74,4335.9,4007.18,4361.03,4280.51,4157.95,4825.13,4067.18,4175.38,3432.82,1620,1612,88.036,0,0,0,0,
66,3711.79,4569.23,4590.77,3916.92,3874.36,4328.72,4001.03,4356.92,4283.59,4145.64,4788.72,4060,4171.28,3440.51,1618,1615,88.044,0,0,0,0,
67,3715.38,4560.51,4575.38,3941.54,3850.77,4309.74,4004.1,4365.13,4285.64,4150.77,4748.72,4066.15,4176.41,3471.79,1617,1611,88.051,0,0,0,0,
68,3723.08,4567.69,4560,3962.56,3845.64,4310.77,4011.79,4384.62,4301.03,4166.15,4706.15,4075.38,4169.23,3510.77,1615,1602,88.059,0,0,0,0,
69,3710.77,4561.54,4538.97,3983.59,3837.95,4318.97,4012.82,4376.92,4299.49,4156.92,4640.51,4061.03,4141.54,3515.9,1614,1596,88.067,0,0,0,0,
70,3704.1,4549.74,4534.36,4024.1,3837.44,4308.72,4007.18,4355.9,4267.18,4142.05,4573.85,4045.64,4117.44,3512.31,1614,1589,88.075,0,0,0,0,
71,3704.62,4541.03,4533.85,4050.26,3827.18,4289.23,3993.85,4354.36,4255.9,4137.95,4546.67,4047.18,4099.49,3531.79,1612,1590,88.083,0,0,0,0,
72,3693.33,4514.36,4523.08,4065.64,3788.72,4279.49,3981.54,4349.23,4275.38,4124.1,4537.44,4051.79,4078.97,3552.31,1613,1591,88.09,0,0,0,0,
73,3701.03,4513.33,4522.56,4110.77,3787.69,4292.82,3992.31,4347.18,4272.82,4125.13,4501.54,4058.97,4080.51,3569.74,1611,1593,88.099,0,0,0,0,
74,3712.31,4518.46,4510.77,4151.79,3794.36,4292.31,3990.77,4338.46,4231.28,4132.82,4489.23,4062.05,4075.38,3593.33,1615,1592,88.106,0,0,0,0,
75,3705.64,4486.15,4485.13,4163.08,3751.79,4262.56,3960.51,4308.72,4207.18,4090.77,4539.49,4069.23,4038.97,3634.87,1615,1589,88.114,0,0,0,0,
76,3729.74,4511.28,4494.36,4172.31,3760.51,4273.33,3971.79,4321.03,4244.1,4078.46,4507.18,4088.72,4050.77,3671.79,1616,1590,88.122,0,0,0,0,
77,3761.03,4575.9,4515.9,4171.28,3821.54,4315.38,4007.69,4359.49,4273.85,4130.26,4416.41,4091.28,4085.64,3675.9,1617,1589,88.13,0,0,0,0,
78,3736.92,4533.85,4508.21,4143.59,3794.87,4290.26,3981.54,4336.41,4252.82,4110.77,4478.46,4084.1,4030.77,3672.31,1619,1589,88.137,0,0,0,0,
79,3721.03,4440,4514.36,4110.26,3728.21,4246.15,3951.79,4314.36,4250.26,4060,4537.95,4094.87,3995.38,3671.79,1619,1590,88.145,0,0,0,0,
80,3750.26,4424.62,4536.41,4109.23,3734.36,4268.72,3984.62,4354.36,4273.33,4089.23,4432.31,4097.44,4067.69,3649.23,1619,1591,88.153,0,0,0,0,
81,3750.26,4488.72,4528.72,4128.72,3775.9,4298.97,4012.82,4372.31,4262.56,4112.82,4409.23,4084.1,4090.26,3625.13,1619,1579,88.161,0,0,0,0,
82,3736.41,4570.77,4528.21,4104.62,3808.21,4305.13,4012.31,4361.54,4257.44,4088.72,4522.56,4095.38,4067.18,3625.64,1619,1571,88.169,0,0,0,0,
83,3742.05,4542.56,4549.74,4044.62,3800,4295.9,4008.21,4362.05,4263.59,4067.69,4537.44,4104.1,4078.97,3610.77,1619,1571,88.176,0,0,0,0,
84,3727.69,4464.62,4546.15,4001.03,3771.28,4287.18,4002.56,4356.41,4243.59,4051.28,4506.15,4082.05,4056.92,3577.44,1617,1586,88.184,0,0,0,0,
85,3720,4527.69,4544.62,3997.44,3810.77,4309.74,4016.41,4367.18,4266.67,4081.54,4584.1,4078.46,4076.41,3566.15,1619,1607,88.192,0,0,0,0,
86,3726.67,4527.69,4567.18,4006.15,3812.31,4303.59,4011.79,4363.08,4291.79,4094.87,4666.67,4082.56,4138.97,3543.08,1618,1617,88.2,0,0,0,0,
87,3713.33,4436.92,4570.77,3994.36,3768.72,4275.9,3988.21,4336.41,4245.64,4036.41,4670.77,4062.05,4142.05,3497.95,1615,1619,88.208,0,0,0,0,
88,3730.77,4550.26,4570.77,3981.54,3858.97,4320,4020,4370.77,4256.41,4088.72,4688.72,4057.44,4226.15,3477.95,1616,1610,88.216,0,0,0,0,
89,3771.28,4673.85,4589.74,3982.05,3932.82,4348.21,4048.21,4412.82,4335.38,4195.9,4802.56,4085.13,4324.1,3489.23,1615,1600,88.223,0,0,0,0,
90,3731.28,4538.97,4578.97,3954.36,3803.59,4277.95,3996.41,4362.05,4304.62,4112.82,4907.18,4072.82,4214.36,3464.62,1614,1588,88.231,0,0,0,0,
91,3678.97,4421.54,4564.62,3916.41,3735.9,4246.15,3973.85,4333.85,4229.23,4015.38,4884.1,4017.95,4142.56,3389.23,1614,1581,88.239,0,0,0,0,
92,3698.97,4469.23,4593.85,3928.21,3830.77,4292.82,4015.9,4378.97,4252.31,4086.15,4809.23,4007.18,4235.9,3342.56,1614,1580,88.247,0,0,0,0,
93,3712.31,4482.56,4609.23,3958.97,3856.41,4302.56,4022.56,4386.15,4274.36,4132.31,4794.36,4028.21,4244.1,3347.69,1614,1587,88.255,0,0,0,0,
94,3696.41,4474.87,4586.67,3926.67,3822.56,4281.03,4005.13,4362.56,4250.26,4097.95,4852.31,4024.1,4219.49,3359.49,1615,1596,88.263,0,0,0,0,
95,3690.26,4466.67,4565.64,3849.74,3803.08,4277.95,3999.49,4362.05,4254.36,4099.49,4916.92,4013.33,4244.1,3366.15,1615,1604,88.27,0,0,0,0,
96,3692.82,4430.26,4558.46,3831.28,3785.13,4276.41,3992.31,4366.67,4277.95,4112.82,4898.97,4026.15,4222.05,3380,1616,1607,88.278,0,0,0,0,
97,3722.56,4456.92,4575.38,3881.54,3826.67,4281.03,4003.08,4383.59,4291.79,4135.38,4855.9,4050.77,4248.72,3400.51,1616,1604,88.286,0,0,0,0,
98,3749.23,4509.23,4591.79,3896.41,3867.69,4290.77,4020.51,4393.33,4277.44,4167.18,4870.77,4051.28,4323.59,3401.03,1615,1601,88.294,0,0,0,0,
99,3714.36,4485.13,4573.33,3858.97,3832.31,4289.23,4004.1,4362.56,4246.15,4158.97,4882.56,4025.13,4297.44,3369.74,1615,1596,88.302,0,0,0,0,
100,3690.26,4450.26,4571.28,3856.41,3813.85,4280,3988.21,4349.23,4255.9,4138.97,4858.97,4013.33,4258.97,3341.54,1614,1594,88.309,0,0,0,0,
101,3720.51,4472.31,4602.05,3874.87,3837.44,4275.9,3998.46,4367.18,4278.46,4140.51,4861.03,4026.15,4277.95,3341.03,1615,1594,88.317,0,0,0,0,
102,3729.23,4475.9,4604.62,3861.03,3837.95,4279.49,3999.49,4364.62,4268.72,4146.15,4870.77,4016.41,4268.21,3334.36,1614,1596,88.325,0,0,0,0,
103,3709.23,4453.33,4577.95,3836.41,3827.18,4268.21,3989.23,4361.54,4272.31,4147.69,4852.31,3997.95,4241.54,3322.56,1615,1598,88.333,0,0,0,0,
104,3707.69,4455.38,4571.28,3826.15,3815.9,4249.23,3988.72,4367.18,4273.33,4140,4834.36,4005.64,4236.92,3338.46,1615,1597,88.341,0,0,0,0,
105,3713.85,4454.36,4573.85,3821.03,3815.38,4254.36,3989.74,4352.31,4240.51,4129.23,4822.05,4008.72,4227.18,3353.33,1616,1591,88.349,0,0,0,0,
106,3709.23,4441.03,4562.05,3802.05,3834.36,4268.21,3989.74,4342.56,4240,4133.85,4808.21,4003.59,4213.33,3353.33,1617,1583,88.356,0,0,0,0,
107,3708.72,4440.51,4552.82,3797.44,3835.38,4259.49,3986.15,4350.26,4267.69,4144.1,4805.13,4008.21,4207.18,3365.13,1619,1576,88.364,0,0,0,0,
108,3711.79,4445.13,4553.33,3808.21,3815.38,4245.13,3975.9,4345.13,4249.23,4140,4790.77,4009.74,4195.38,3379.49,1620,1574,88.372,0,0,0,0,
109,3709.74,4443.08,4552.82,3801.03,3798.46,4241.54,3971.28,4336.41,4224.1,4125.64,4761.03,4005.64,4172.82,3385.64,1621,1585,88.38,0,0,0,0,
110,3712.82,4450.77,4544.62,3796.41,3787.69,4236.41,3977.95,4339.49,4242.56,4117.95,4744.62,4010.77,4153.33,3404.1,1622,1600,88.388,0,0,0,0,
111,3716.92,4460,4526.15,3805.64,3780,4232.82,3971.79,4326.67,4241.03,4116.92,4727.18,4012.31,4130.77,3433.33,1619,1620,88.395,0,0,0,0,
112,3721.03,4462.05,4507.69,3825.13,3781.03,4234.36,3956.41,4307.69,4206.15,4111.28,4690.77,4012.82,4113.85,3469.23,1617,1635,88.403,0,0,0,0,
113,3742.05,4472.31,4506.67,3875.38,3790.77,4233.33,3961.03,4317.44,4204.62,4114.36,4670.77,4033.33,4131.79,3521.54,1614,1633,88.411,0,0,0,0,
114,3755.38,4479.49,4505.64,3927.69,3784.62,4218.97,3961.54,4327.69,4220.51,4123.59,4658.97,4049.23,4131.79,3564.1,1613,1615,88.419,0,0,0,0,
115,3717.95,4440,4474.87,3941.03,3739.49,4197.95,3934.36,4303.59,4206.67,4097.44,4591.79,4019.49,4065.13,3550.26,1612,1589,88.427,0,0,0,0,
116,3687.18,4412.82,4462.56,3989.23,3725.64,4205.13,3929.74,4294.36,4204.1,4074.87,4507.18,3984.1,4051.79,3522.05,1612,1570,88.435,0,0,0,0,
117,3730.77,4481.03,4506.67,4087.69,3789.23,4232.82,3970.77,4331.28,4226.15,4112.31,4506.15,4005.13,4125.13,3550.77,1612,1564,88.442,0,0,0,0,
118,3736.92,4471.28,4510.77,4080.51,3757.44,4206.67,3953.85,4315.9,4187.18,4072.31,4555.9,4031.28,4050.77,3585.13,1613,1572,88.451,0,0,0,0,
119,3685.13,4346.15,4458.46,4021.54,3641.54,4164.1,3896.92,4261.03,4139.49,3970.77,4526.67,4016.41,3960,3581.03,1614,1601,88.458,0,0,0,0,
120,3733.85,4377.95,4471.28,4089.74,3701.54,4204.62,3941.03,4311.79,4207.18,4026.67,4510.77,4055.38,4040.51,3647.18,1615,1608,88.466,0,0,0,0,
121,3800,4448.21,4502.56,4119.49,3774.36,4233.33,3991.79,4366.67,4255.38,4094.87,4577.44,4116.41,4030.26,3737.95,1617,1594,88.474,0,0,0,0,
122,3743.59,4358.97,4450.26,3990.26,3674.36,4193.85,3937.95,4307.18,4179.49,4012.82,4546.15,4068.72,3949.23,3689.23,1621,1574,88.481,0,0,0,0,
123,3698.46,4343.59,4422.05,3940,3650.77,4190.26,3916.92,4276.92,4145.13,3995.9,4460,4006.15,4004.1,3600.51,1621,1564,88.489,0,0,0,0,
124,3734.87,4462.05,4481.03,4000,3751.79,4228.72,3977.44,4333.33,4206.67,4079.49,4498.46,4033.33,4076.92,3584.1,1622,1573,88.497,0,0,0,0,
125,3754.36,4534.87,4530.77,3981.54,3800.51,4249.23,4007.69,4371.79,4242.05,4108.21,4602.05,4066.67,4126.15,3561.03,1621,1596,88.506,0,0,0,0,
126,3729.74,4513.85,4525.13,3893.85,3771.79,4240,3978.97,4353.85,4223.59,4083.59,4645.13,4033.85,4182.56,3490.77,1621,1618,88.513,0,0,0,0,
127,3685.13,4437.95,4499.49,3837.95,3708.72,4206.15,3943.59,4313.33,4185.64,4007.69,4670.77,3990.77,4124.62,3437.95,1619,1624,88.521,0,0,0,0,
128,3690.77,4471.79,4503.08,3873.33,3747.69,4223.08,3962.56,4319.49,4181.03,4004.62,4726.15,3997.95,4140.51,3443.59,1618,1622,88.528,0,0,0,0,
0,3759.49,4552.31,4536.41,3956.41,3858.97,4277.44,4004.62,4363.08,4224.1,4126.67,4786.67,4032.31,4275.9,3477.95,1618,1610,88.536,0,0,0,0,
1,3777.95,4441.03,4557.44,3945.13,3803.08,4246.15,3988.21,4360,4231.28,4122.05,4849.74,4054.87,4179.49,3500.51,1616,1594,88.544,0,0,0,0,
2,3738.97,4333.85,4555.9,3888.72,3704.1,4193.33,3965.13,4346.15,4218.97,4056.41,4866.67,4041.54,4060,3469.23,1617,1579,88.552,0,0,0,0,
3,3709.23,4417.44,4545.13,3894.36,3755.38,4220.51,3980.51,4359.49,4242.05,4134.87,4825.13,3989.23,4172.82,3384.62,1616,1572,88.56,0,0,0,0,
4,3694.36,4473.85,4542.05,3893.85,3807.18,4246.15,3981.03,4356.41,4243.08,4166.15,4788.21,3954.87,4245.64,3323.59,1616,1578,88.567,0,0,0,0,
5,3707.69,4470.26,4558.46,3871.28,3816.41,4238.46,3982.56,4362.05,4228.21,4113.85,4809.23,3982.56,4221.54,3351.28,1615,1589,88.575,0,0,0,0,
6,3730.26,4477.95,4564.62,3870.77,3824.1,4233.85,3992.82,4370.77,4235.9,4148.21,4843.59,4010.77,4223.08,3400.51,1616,1601,88.583,0,0,0,0,
7,3724.62,4437.95,4547.69,3872.82,3795.9,4226.15,3975.9,4348.72,4238.97,4162.56,4840,4012.31,4186.15,3417.95,1617,1609,88.591,0,0,0,0,
8,3738.46,4436.41,4551.28,3872.82,3813.33,4236.92,3975.38,4349.74,4233.85,4141.54,4844.62,4034.87,4182.05,3447.69,1617,1611,88.599,0,0,0,0,
9,3750.26,4451.28,4552.82,3835.9,3834.87,4251.28,3987.69,4352.31,4222.05,4175.9,4834.87,4028.21,4253.33,3450.26,1617,1606,88.607,0,0,0,0,
10,3730.26,4413.33,4538.97,3793.33,3791.79,4231.79,3974.36,4332.82,4223.08,4193.33,4809.74,3996.92,4250.77,3420.51,1616,1601,88.614,0,0,0,0,
